rating,is_recommended,eye_color,skin_type,hair_color,product_id
5,1.0,brown,dry,black,P467976
4,1.0,brown,combination,black,P467976
4,1.0,,combination,blonde,P467976
5,1.0,green,dry,brown,P467976
4,1.0,brown,combination,black,P467976
5,1.0,hazel,combination,blonde,P467976
5,1.0,blue,dry,red,P467976
5,1.0,brown,combination,black,P467976
5,1.0,brown,combination,black,P467976
4,1.0,brown,dry,brown,P467976
5,1.0,,dry,,P467976
4,1.0,brown,combination,black,P467976
2,0.0,brown,combination,brown,P467976
4,1.0,brown,combination,black,P467976
5,1.0,blue,combination,red,P467976
5,1.0,brown,normal,brown,P467976
5,1.0,blue,combination,brown,P467976
5,1.0,blue,combination,blonde,P467976
5,1.0,hazel,combination,brown,P467976
5,1.0,hazel,combination,brown,P467976
2,0.0,blue,combination,red,P467976
1,0.0,brown,normal,blonde,P467976
5,1.0,brown,oily,brown,P467976
4,1.0,brown,combination,black,P467976
1,0.0,green,normal,blonde,P467976
5,1.0,green,normal,brown,P467976
4,1.0,hazel,combination,brown,P467976
5,1.0,brown,combination,brown,P467976
3,0.0,brown,normal,black,P467976
2,0.0,green,combination,brown,P467976
3,0.0,brown,combination,black,P467976
5,1.0,brown,oily,brown,P467976
2,0.0,hazel,normal,brown,P467976
3,0.0,blue,normal,black,P467976
5,1.0,brown,combination,black,P467976
2,0.0,brown,combination,brown,P472469
3,0.0,green,combination,black,P472469
4,1.0,brown,combination,brown,P472469
2,0.0,brown,combination,black,P472469
5,1.0,blue,combination,blonde,P472469
2,1.0,brown,dry,brown,P472469
5,1.0,brown,dry,black,P472469
5,1.0,blue,combination,blonde,P472469
1,0.0,gray,combination,,P472469
5,1.0,blue,combination,blonde,P472469
4,1.0,brown,combination,auburn,P472469
3,0.0,brown,combination,black,P472469
5,1.0,,,,P472469
5,1.0,brown,combination,,P472469
4,1.0,brown,dry,,P472469
5,1.0,green,normal,,P472469
5,0.0,green,combination,blonde,P472469
5,1.0,,combination,,P472469
4,1.0,brown,dry,brown,P472469
5,1.0,brown,combination,,P472469
5,1.0,brown,combination,,P472469
4,1.0,brown,normal,black,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,combination,,P472469
5,1.0,hazel,dry,auburn,P472469
5,1.0,brown,combination,brown,P472469
1,0.0,brown,oily,blonde,P472469
3,0.0,,,,P472469
4,1.0,,,,P472469
5,1.0,blue,combination,blonde,P472469
5,1.0,brown,combination,black,P472469
4,1.0,hazel,combination,,P472469
4,1.0,brown,combination,black,P472469
4,1.0,green,normal,blonde,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,dry,,P472469
5,1.0,green,oily,,P472469
5,1.0,blue,combination,blonde,P472469
4,1.0,brown,combination,red,P472469
4,1.0,brown,combination,,P472469
5,1.0,green,combination,,P472469
5,1.0,brown,combination,black,P472469
4,1.0,brown,combination,black,P472469
5,1.0,brown,normal,,P472469
5,1.0,blue,dry,,P472469
5,1.0,brown,dry,blonde,P472469
5,1.0,blue,combination,auburn,P472469
5,1.0,green,combination,,P472469
5,1.0,brown,dry,,P472469
4,1.0,brown,normal,,P472469
5,1.0,brown,dry,,P472469
3,0.0,green,normal,blonde,P472469
4,1.0,brown,dry,,P472469
4,1.0,brown,combination,blonde,P472469
5,1.0,brown,combination,,P472469
5,1.0,brown,dry,blonde,P472469
5,1.0,brown,combination,,P472469
5,1.0,blue,combination,black,P472469
5,1.0,brown,combination,,P472469
5,1.0,brown,combination,black,P472469
5,1.0,hazel,dry,black,P472469
5,1.0,blue,oily,blonde,P472469
5,1.0,green,combination,blonde,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,brown,normal,blonde,P472469
3,0.0,brown,combination,black,P472469
5,1.0,brown,combination,black,P472469
2,0.0,blue,oily,blonde,P472469
5,1.0,brown,combination,,P472469
5,1.0,brown,oily,,P472469
5,1.0,brown,combination,,P472469
4,1.0,brown,combination,,P472469
4,1.0,Grey,dry,blonde,P472469
4,1.0,brown,normal,,P472469
5,1.0,blue,normal,,P472469
5,1.0,,,,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,brown,normal,black,P472469
5,1.0,brown,oily,blonde,P472469
1,0.0,brown,combination,brown,P472469
1,0.0,brown,combination,brown,P472469
1,0.0,hazel,combination,blonde,P472469
2,0.0,brown,combination,brown,P472469
5,1.0,hazel,dry,brown,P472469
1,0.0,brown,combination,brown,P472469
3,0.0,blue,combination,brown,P472469
2,0.0,brown,dry,brown,P472469
2,0.0,blue,combination,blonde,P472469
3,0.0,blue,oily,brown,P472469
5,1.0,brown,dry,black,P472469
5,1.0,brown,combination,black,P472469
5,1.0,blue,normal,blonde,P472469
5,1.0,brown,normal,black,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,brown,P472469
2,0.0,hazel,normal,brown,P472469
2,0.0,blue,normal,brown,P472469
5,1.0,green,combination,blonde,P472469
2,0.0,brown,dry,brown,P472469
3,1.0,hazel,combination,brown,P472469
2,0.0,blue,oily,blonde,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,normal,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,hazel,dry,gray,P472469
5,1.0,brown,combination,brown,P472469
2,0.0,brown,combination,brown,P472469
5,1.0,brown,dry,brown,P472469
5,1.0,blue,oily,blonde,P472469
3,0.0,green,dry,auburn,P472469
5,1.0,brown,normal,brown,P472469
3,0.0,green,dry,brown,P472469
5,1.0,brown,dry,black,P472469
4,1.0,brown,normal,brown,P472469
4,1.0,brown,combination,brown,P472469
5,1.0,brown,dry,black,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,black,P472469
5,1.0,blue,combination,blonde,P472469
5,1.0,brown,normal,brown,P472469
5,1.0,blue,combination,blonde,P472469
5,1.0,green,dry,blonde,P472469
3,0.0,brown,combination,brown,P472469
5,1.0,brown,dry,blonde,P472469
5,1.0,brown,dry,brown,P472469
5,1.0,brown,dry,brown,P472469
4,1.0,brown,combination,brown,P472469
4,1.0,brown,oily,brown,P472469
4,1.0,blue,combination,brown,P472469
5,1.0,blue,dry,blonde,P472469
3,0.0,hazel,dry,brown,P472469
5,1.0,green,oily,brown,P472469
5,1.0,green,combination,brown,P472469
5,1.0,green,dry,brown,P472469
5,1.0,,combination,blonde,P472469
5,1.0,brown,dry,black,P472469
4,1.0,brown,combination,black,P472469
4,1.0,brown,combination,brown,P472469
1,0.0,brown,dry,black,P472469
4,1.0,hazel,dry,brown,P472469
4,1.0,brown,normal,brown,P472469
3,0.0,brown,dry,brown,P472469
3,0.0,brown,oily,brown,P472469
1,0.0,brown,combination,brown,P472469
5,1.0,brown,normal,black,P472469
3,0.0,blue,combination,brown,P472469
5,1.0,brown,normal,brown,P472469
5,1.0,brown,combination,black,P472469
5,1.0,,oily,,P472469
3,0.0,Grey,combination,brown,P472469
5,1.0,brown,combination,black,P472469
3,0.0,hazel,combination,brown,P472469
5,1.0,hazel,normal,brown,P472469
5,1.0,brown,combination,brown,P472469
1,0.0,brown,oily,brown,P472469
5,1.0,blue,normal,blonde,P472469
5,1.0,brown,combination,black,P472469
3,0.0,hazel,combination,brown,P472469
2,0.0,brown,dry,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,hazel,combination,brown,P472469
5,1.0,hazel,normal,blonde,P472469
4,1.0,brown,dry,brown,P472469
5,1.0,hazel,combination,black,P472469
4,1.0,brown,combination,black,P472469
5,1.0,blue,dry,blonde,P472469
2,0.0,Grey,combination,brown,P472469
5,1.0,brown,combination,black,P472469
5,1.0,blue,combination,blonde,P472469
4,1.0,green,oily,brown,P472469
5,1.0,hazel,combination,blonde,P472469
4,1.0,brown,dry,black,P472469
5,1.0,brown,normal,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,green,combination,auburn,P472469
5,1.0,green,combination,blonde,P472469
5,1.0,brown,combination,black,P472469
5,1.0,hazel,dry,brown,P472469
4,1.0,brown,combination,blonde,P472469
5,1.0,hazel,combination,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,auburn,P472469
5,1.0,brown,combination,black,P472469
5,1.0,,,,P472469
5,1.0,brown,dry,black,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,oily,brown,P472469
5,1.0,green,combination,brown,P472469
4,0.0,brown,dry,brown,P472469
2,0.0,brown,oily,black,P472469
5,1.0,brown,combination,brown,P472469
4,1.0,hazel,combination,brown,P472469
5,1.0,brown,dry,brown,P472469
5,1.0,green,combination,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,green,combination,blonde,P472469
5,1.0,,combination,,P472469
4,1.0,green,normal,brown,P472469
5,1.0,hazel,normal,brown,P472469
5,1.0,brown,combination,black,P472469
5,1.0,hazel,combination,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,brown,P472469
1,0.0,brown,combination,brown,P472469
5,1.0,brown,oily,brown,P472469
5,1.0,hazel,oily,brown,P472469
5,1.0,brown,dry,blonde,P472469
5,1.0,brown,normal,brown,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,hazel,combination,brown,P472469
4,1.0,blue,combination,blonde,P472469
5,1.0,brown,combination,brown,P472469
2,0.0,green,dry,blonde,P472469
5,1.0,green,combination,black,P472469
4,1.0,brown,dry,blonde,P472469
5,1.0,hazel,combination,brown,P472469
3,1.0,blue,dry,brown,P472469
1,0.0,brown,combination,black,P472469
1,0.0,hazel,combination,auburn,P472469
5,1.0,brown,oily,brown,P472469
4,1.0,green,combination,brown,P472469
5,1.0,green,oily,brown,P472469
5,1.0,blue,combination,blonde,P472469
5,1.0,brown,oily,black,P472469
2,0.0,brown,combination,brown,P472469
1,0.0,green,dry,auburn,P472469
2,0.0,hazel,combination,blonde,P472469
5,1.0,brown,combination,black,P472469
3,1.0,brown,dry,brown,P472469
5,1.0,green,combination,blonde,P472469
5,1.0,blue,dry,blonde,P472469
5,1.0,brown,combination,black,P472469
4,1.0,blue,oily,blonde,P472469
5,1.0,,normal,,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,dry,blonde,P472469
5,1.0,,,,P472469
5,1.0,brown,combination,black,P472469
4,1.0,brown,combination,brown,P472469
2,0.0,brown,oily,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,oily,black,P472469
5,1.0,hazel,combination,brown,P472469
5,1.0,brown,dry,black,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,brown,P472469
4,1.0,brown,dry,black,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,blue,combination,brown,P472469
5,1.0,blue,normal,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,green,combination,brown,P472469
5,1.0,brown,dry,brown,P472469
5,1.0,hazel,combination,brown,P472469
5,1.0,brown,dry,brown,P472469
5,1.0,brown,dry,blonde,P472469
5,1.0,brown,combination,blonde,P472469
4,1.0,brown,normal,brown,P472469
4,1.0,,,,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,oily,brown,P472469
5,1.0,blue,combination,auburn,P472469
5,1.0,brown,dry,brown,P472469
5,1.0,hazel,combination,brown,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,dry,black,P472469
5,1.0,blue,combination,blonde,P472469
5,1.0,brown,normal,brown,P472469
5,1.0,blue,dry,red,P472469
5,1.0,brown,combination,brown,P472469
4,1.0,brown,combination,brown,P472469
5,1.0,blue,combination,blonde,P472469
5,1.0,brown,oily,brown,P472469
5,1.0,blue,dry,brown,P472469
5,1.0,blue,combination,auburn,P472469
5,1.0,green,combination,brown,P472469
5,1.0,blue,normal,brown,P472469
5,1.0,green,combination,red,P472469
5,1.0,,combination,,P472469
5,1.0,blue,dry,blonde,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,hazel,dry,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,brown,P472469
4,1.0,,dry,,P472469
4,1.0,blue,combination,brown,P472469
5,1.0,brown,normal,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,blue,normal,blonde,P472469
5,1.0,hazel,combination,blonde,P472469
5,1.0,brown,dry,brown,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,black,P472469
5,1.0,hazel,combination,blonde,P472469
5,1.0,green,combination,blonde,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,brown,combination,brown,P472469
4,1.0,brown,combination,brown,P472469
2,0.0,blue,combination,blonde,P472469
5,1.0,green,combination,red,P472469
5,1.0,blue,dry,blonde,P472469
4,1.0,hazel,combination,brown,P472469
5,1.0,blue,combination,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,green,normal,brown,P472469
5,1.0,blue,dry,blonde,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,blue,oily,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,blue,combination,brown,P472469
5,1.0,hazel,normal,brown,P472469
5,1.0,blue,dry,blonde,P472469
1,0.0,brown,dry,brown,P472469
5,1.0,brown,combination,brown,P472469
3,1.0,hazel,dry,blonde,P472469
1,0.0,blue,combination,blonde,P472469
5,1.0,blue,combination,brown,P472469
4,1.0,brown,combination,brown,P472469
5,1.0,blue,oily,brown,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,green,oily,brown,P472469
5,1.0,blue,oily,blonde,P472469
5,1.0,brown,combination,black,P472469
5,1.0,hazel,dry,blonde,P472469
5,1.0,blue,combination,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,blue,combination,brown,P472469
5,1.0,brown,normal,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,,combination,,P472469
5,1.0,green,combination,blonde,P472469
4,1.0,brown,dry,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,combination,brown,P472469
3,1.0,green,normal,brown,P472469
5,1.0,blue,dry,red,P472469
4,1.0,green,combination,auburn,P472469
5,1.0,brown,dry,brown,P472469
5,1.0,brown,dry,brown,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,green,combination,brown,P472469
5,1.0,green,dry,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,oily,brown,P472469
5,1.0,brown,oily,brown,P472469
5,1.0,brown,combination,black,P472469
5,1.0,brown,oily,black,P472469
5,1.0,hazel,combination,blonde,P472469
5,1.0,,combination,,P472469
5,1.0,brown,combination,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,brown,normal,brown,P472469
3,0.0,brown,normal,brown,P472469
4,1.0,brown,combination,brown,P472469
4,1.0,blue,dry,blonde,P472469
3,0.0,brown,combination,brown,P472469
5,1.0,,normal,blonde,P472469
5,1.0,brown,combination,brown,P472469
5,1.0,green,combination,brown,P472469
5,1.0,blue,combination,blonde,P472469
4,1.0,,oily,blonde,P472469
5,1.0,green,combination,black,P472469
